"x","Regression","Conf_Lower","Conf_Upper","Slope"
4.8410826587206,4.78725736042674,4.55418590706329,5.0203288137902,-0.801914931028474
4.94013307775438,4.70782735047893,4.47622471334169,4.93942998761617,-0.801914931028474
5.03918349678816,4.62839734053111,4.39802587059852,4.8587688104637,-0.801914931028474
5.13823391582195,4.5489673305833,4.31958555218126,4.77834910898533,-0.801914931028474
5.23728433485573,4.46953732063548,4.24090062226694,4.69817401900402,-0.801914931028474
5.33633475388951,4.39010731068766,4.16196868420618,4.61824593716914,-0.801914931028474
5.43538517292329,4.31067730073985,4.08278811841903,4.53856648306067,-0.801914931028474
5.53443559195707,4.23124729079203,4.00335810847121,4.45913647311285,-0.801914931028474
5.63348601099085,4.15181728084421,3.92367865436273,4.3799559073257,-0.801914931028474
5.73253643002463,4.0723872708964,3.84375057252786,4.30102396926494,-0.801914931028474
5.83158684905841,3.99295726094858,3.76357548254655,4.22233903935062,-0.801914931028474
5.9306372680922,3.91352725100077,3.68315578106818,4.14389872093335,-0.801914931028474
6.02968768712598,3.83409724105295,3.60249460391571,4.06569987819019,-0.801914931028474
6.12873810615976,3.75466723110513,3.52159577774168,3.98773868446859,-0.801914931028474
6.22778852519354,3.67523722115732,3.44046376292366,3.91001067939097,-0.801914931028474
6.32683894422732,3.5958072112095,3.35910358960005,3.83251083281895,-0.801914931028474
6.4258893632611,3.51637720126168,3.27752078885232,3.75523361367105,-0.801914931028474
6.52493978229488,3.43694719131387,3.19572132104055,3.67817306158719,-0.801914931028474
6.62399020132866,3.35751718136605,3.11371150320581,3.60132285952629,-0.801914931028474
6.72304062036245,3.27808717141824,3.03149793728334,3.52467640555313,-0.801914931028474
6.82209103939623,3.19865716147042,2.94908744064416,3.44822688229668,-0.801914931028474
6.92114145843001,3.1192271515226,2.86648698022139,3.37196732282381,-0.801914931028474
7.02019187746379,3.03979714157479,2.78370361120075,3.29589067194883,-0.801914931028474
7.11924229649757,2.96036713162697,2.70074442098032,3.21998984227363,-0.801914931028474
7.21829271553135,2.88093712167916,2.61761647884688,3.14425776451143,-0.801914931028474
7.31734313456513,2.80150711173134,2.53432679158465,3.06868743187803,-0.801914931028474
7.41639355359891,2.72207710178352,2.45088226503367,2.99327193853338,-0.801914931028474
7.5154439726327,2.64264709183571,2.36728967145289,2.91800451221852,-0.801914931028474
7.61449439166648,2.56321708188789,2.28355562241594,2.84287854135984,-0.801914931028474
7.71354481070026,2.48378707194007,2.19968654687528,2.76788759700487,-0.801914931028474
7.81259522973404,2.40435706199226,2.11568867396856,2.69302545001596,-0.801914931028474
7.91164564876782,2.32492705204444,2.03156802010522,2.61828608398367,-0.801914931028474
8.0106960678016,2.24549704209663,1.94733037985814,2.54366370433512,-0.801914931028474
8.10974648683538,2.16606703214881,1.86298132018837,2.46915274410925,-0.801914931028474
8.20879690586916,2.08663702220099,1.77852617754813,2.39474786685386,-0.801914931028474
8.30784732490294,2.00720701225318,1.69397005743329,2.32044396707307,-0.801914931028474
8.40689774393673,1.92777700230536,1.60931783598889,2.24623616862183,-0.801914931028474
8.50594816297051,1.84834699235754,1.52457416330741,2.17211982140768,-0.801914931028474
8.60499858200429,1.76891698240973,1.43974346809657,2.09809049672289,-0.801914931028474
8.70404900103807,1.68948697246191,1.35482996343112,2.02414398149271,-0.801914931028474
8.80309942007185,1.6100569625141,1.26983765333897,1.95027627168922,-0.801914931028474
8.90214983910563,1.53062695256628,1.18477034000587,1.87648356512669,-0.801914931028474
9.00120025813941,1.45119694261846,1.09963163141451,1.80276225382242,-0.801914931028474
9.10025067717319,1.37176693267065,1.01442494926244,1.72910891607885,-0.801914931028474
9.19930109620698,1.29233692272283,0.929153537028646,1.65552030841702,-0.801914931028474
9.29835151524076,1.21290691277501,0.843820468081529,1.5819933574685,-0.801914931028474
9.39740193427454,1.1334769028272,0.75842865374094,1.50852515191346,-0.801914931028474
9.49645235330832,1.05404689287938,0.67298085122405,1.43511293453472,-0.801914931028474
9.5955027723421,0.974616882931568,0.587479671419855,1.36175409444328,-0.801914931028474
9.69455319137588,0.895186872983751,0.5019275864497,1.2884461595178,-0.801914931028474
9.79360361040966,0.815756863035936,0.416326936981964,1.21518678908991,-0.801914931028474
9.89265402944345,0.736326853088118,0.330679939277972,1.14197376689826,-0.801914931028474
9.99170444847723,0.656896843140302,0.244988691953758,1.06880499432685,-0.801914931028474
10.090754867511,0.577466833192487,0.159255182448343,0.99567848393663,-0.801914931028474
10.1898052865448,0.49803682324467,0.0734812931942749,0.922592353295064,-0.801914931028474
10.2888557055786,0.418606813296854,-0.0123311925097888,0.849544819103498,-0.801914931028474
10.3879061246124,0.339176803349037,-0.0981805849215239,0.776534191619598,-0.801914931028474
